id,price
0,7.080040666666698
1,8.352751333333224
2,7.651979000000104
3,8.510384999999959
4,9.52831100000004
5,8.421905333333237
6,6.1441216666666625
7,9.235732333333383
8,8.865884000000044
9,8.914124666666547
10,8.462752333333292
11,7.545420666666853
12,9.274554000000082
13,7.922003666666673
14,9.602188999999948
15,6.871878333333306
16,6.601705666666845
17,6.402289000000124
18,8.611956333333392
19,8.375945666666473
20,6.857884666666637
21,6.296549666666667
22,9.423357666666464
23,7.579196333333459
24,9.144747666666838
25,6.48673200000009
26,7.866986666666699
27,8.149627999999993
28,6.740825666666695
29,8.891239999999906
30,8.473751333333404
31,8.441229333333526
32,9.614862666666507
33,8.473839666666676
34,7.899289666666667
35,6.4001953333334765
36,8.013349333333242
37,6.5579016666667185
38,8.801749333333333
39,7.173110000000117
40,6.76583699999987
41,7.88026766666668
42,8.985552000000146
43,8.277224666666612
44,6.28769533333349
45,8.269655000000096
46,8.899324333333148
47,7.328954333333441
48,8.34862766666673
49,6.169842999999873
50,7.726006666666627
51,8.311689666666577
52,8.6837930000001
53,7.7584860000000795
54,7.949223666666692
55,8.262902999999866
56,7.988837999999881
57,9.583434333333278
58,7.791050333333227
59,7.151079333333437
60,7.5534970000001245
61,7.609093333333404
62,7.486906333333516
63,8.402826333333346
64,8.255199000000069
65,8.692736666666637
66,8.500631333333406
67,6.939883999999899
68,7.613261333333229
69,6.706440333333293
70,7.898865666666715
71,7.003555999999945
72,7.517976999999883
73,9.67367066666658
74,7.077048999999981
75,6.397563333333343
76,6.642382666666657
77,6.3185603333332425
78,9.017053999999925
79,8.356364333333355
80,6.650245333333395
81,8.34183199999997
82,6.900174999999952
83,6.783593333333308
84,6.398268000000095
85,7.674752333333305
86,7.849072666666519
87,8.53156266666671
88,7.267788666666709
89,6.230927666666719
90,7.069710333333275
91,6.814554333333373
92,5.9451863333333215
93,6.549980333333454
94,6.3596243333333184
95,6.866342333333403
96,8.29343433333341
97,6.511636333333351
98,8.336738333333436
99,7.836184666666748
100,7.384483999999998
101,8.153603666666632
102,8.474323333333373
103,7.917054000000034
104,8.319920666666569
105,7.751935333333255
106,7.715030666666508
107,7.515855333333249
108,8.670447666666695
109,7.356432999999798
110,6.824266333333164
111,6.240589666666748
112,8.00130100000005
113,6.882512000000074
114,6.455344666666588
115,6.0903126666668586
116,6.1161366666667565
117,8.549099999999953
118,6.357388000000028
119,6.878162666666485
120,6.71644899999984
121,9.043619333333544
122,6.5465830000000125
123,9.182671333333294
124,7.886323333333295
125,8.137062000000117
126,7.407179333333552
127,8.279806000000065
128,6.975659333333232
129,6.691957333333392
130,8.405401000000154
131,7.644987333333241
132,8.308019333333357
133,8.064932333333358
134,9.693915000000004
135,6.638984000000037
136,7.554563666666498
137,9.089815666666613
138,7.50503366666675
139,6.610549000000142
140,8.671370333333362
141,7.0075470000000495
142,7.467825333333499
143,8.526864000000158
144,7.930230333333196
145,9.200909333333302
146,6.813739999999973
147,8.45161633333348
148,6.922235666666783
149,6.431303666666702
150,7.625372999999908
151,6.6780253333332915
152,9.470048000000155
153,8.721609666666604
154,6.675096333333363
155,6.628568666666601
156,6.793143999999895
157,7.850285333333319
158,7.4425073333334915
159,7.105422666666726
160,6.824874333333354
161,7.525147666666815
162,8.29528766666664
163,8.756934000000125
164,6.679236333333143
165,6.243019333333373
166,9.27779000000001
167,6.259499999999934
168,8.66610533333338
169,6.3088290000000065
170,6.882800666666581
171,8.874262333333096
172,8.035379666666747
173,9.630601666666633
174,7.080869666666584
175,7.8005126666666005
176,8.353242666666668
177,7.105456999999856
178,7.325716666666701
179,7.775381666666764
180,8.563666666666617
181,6.6621333333332355
182,8.766426999999911
183,7.343047666666671
184,6.067565000000075
185,6.802969666666641
186,6.2824816666666905
187,6.486906666666584
188,7.541757999999896
189,6.267480666666688
190,8.45134066666666
191,8.02904299999994
192,9.420439999999841
193,6.524574666666686
194,7.61779000000003
195,7.8272810000000534
196,8.338273333333385
197,8.090709333333292
198,6.489711999999994
199,7.754523333333337
200,8.00588466666665
201,7.956058666666672
202,7.095758666666789
203,6.3639896666666775
204,9.619865666666742
205,8.28608933333319
206,9.685935999999927
207,9.370415999999915
208,8.480266333333297
209,7.275010333333478
210,8.723225666666838
211,7.88837200000005
212,7.402994333333396
213,8.08556099999986
214,8.123941000000022
215,6.915592666666514
216,7.66347566666661
217,7.168599999999843
218,6.553997333333427
219,6.785359666666708
220,7.972765333333282
221,8.653468333333247
222,7.448256000000237
223,6.225316666666639
224,8.146985333333495
225,8.21255000000007
226,7.955160666666661
227,8.192364666666812
228,6.950473666666651
229,9.023729666666691
230,8.301102000000009
231,8.947233333333335
232,6.566092666666792
233,6.848786000000006
234,7.760608333333525
235,8.364861333333412
236,6.598849333333561
237,6.683757666666535
238,6.6053073333334735
239,9.455016333333079
240,7.571145999999964
241,6.802061999999964
242,6.45359600000003
243,7.851002666666601
244,8.293511333333504
245,7.564825999999925
246,7.923762666666825
247,7.8635473333333525
248,7.938721333333321
249,6.693228333333354
250,6.900386666666674
251,7.2442873333332924
252,7.765471333333325
253,6.516197666666828
254,8.345663333333224
255,6.214784666666683
256,9.011006999999912
257,7.830359333333398
258,6.718581000000053
259,6.559082666666635
260,7.2721813333334335
261,6.8893029999999875
262,9.481726999999948
263,9.436692666666604
264,8.335204000000108
265,9.627983333333193
266,8.189804333333367
267,7.335537666666729
268,8.83858533333376
269,9.290035333333417
270,6.335152333333392
271,8.737213333333221
272,6.594621333333259
273,8.236271333333248
274,7.562043333333606
275,8.476956666666597
276,8.533698333333366
277,6.580144999999932
278,7.951839666666607
279,7.681872999999847
280,7.445889666666642
281,6.802510666666688
282,7.605032666666624
283,8.951918999999966
284,6.205093000000106
285,8.61079066666673
286,7.812183666666618
287,8.446022333333483
288,8.77790133333324
289,7.919628666666715
290,7.419313666666791
291,7.6963679999999535
292,7.704472000000032
293,6.939161000000011
294,6.175490666666779
295,8.775926666666564
296,6.893221000000268
297,6.295162999999951
298,6.966432666666473
299,7.45255166666653
300,7.739734333333268
301,7.404291000000062
302,8.490331000000083
303,9.069960000000027
304,7.4573339999999915
305,9.641335333333345
306,8.632331666666762
307,8.666863333333335
308,7.411456000000073
309,6.509835999999986
310,7.274643333333321
311,9.705885333333345
312,7.476937333333539
313,8.393577333333301
314,8.796397333333145
315,6.56077566666673
316,6.28281100000013
317,6.610884333333288
318,8.090778333333253
319,9.417458666666535
320,8.558835333333409
321,7.441930000000022
322,7.630496000000014
323,7.853121333333403
324,6.301668333333366
325,8.616557333333429
326,7.925988333333309
327,9.332044000000183
328,7.018362333333379
329,6.531052333333364
330,9.088310666666763
331,8.463588999999981
332,7.181196333333267
